지역,날짜,총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명)
경기,2015. 10,174074,164682,9392,73813,46019,46019,54242,44850
경기,2015. 11,173851,165298,8553,74059,46278,46278,53514,44961
경기,2015. 12,181157,168315,12842,72478,46938,46938,61741,48899
경기,2016. 01,148176,138986,9190,54959,40622,40622,52595,43405
경기,2016. 02,175465,165671,9794,62291,48699,48699,64475,54681
경기,2016. 03,172219,162955,9264,67092,45375,45375,59752,50488
경기,2016. 04,140411,132857,7554,56563,36163,36163,47685,40131
경기,2016. 05,152523,142146,10377,63174,38920,38920,50429,40052
경기,2016. 06,147796,137581,10215,59452,38101,38101,50243,40028
경기,2016. 07,152101,138877,13224,62626,38376,38376,51099,37875
경기,2016. 08,182540,167422,15118,74297,47601,47601,60642,45524
경기,2016. 09,152589,141531,11058,63609,39642,39642,49338,38280
경기,2016. 10,170234,157398,12836,70660,44407,44407,55167,42331
경기,2016. 11,181152,169278,11874,77514,48431,48431,55207,43333
경기,2016. 12,183387,170274,13113,72923,49604,49604,60860,47747
경기,2017. 01,147008,138863,8145,53642,41639,41639,51727,43582
경기,2017. 02,186226,177324,8902,65235,53709,53709,67282,58380
경기,2017. 03,172041,162209,9832,63973,47867,47867,60201,50369
경기,2017. 04,136220,129921,6299,54400,36943,36943,44877,38578
경기,2017. 05,147097,139991,7106,59695,38742,38742,48660,41554
경기,2017. 06,138178,132131,6047,55106,37243,37243,45829,39782
경기,2017. 07,141537,133528,8009,55419,39176,39176,46942,38933
경기,2017. 08,169095,158331,10764,66677,46998,46998,55420,44656
경기,2017. 09,172577,158654,13923,73159,45871,45871,53547,39624
경기,2017. 10,147785,137313,10472,62129,40052,40052,45604,35132
경기,2017. 11,164794,151095,13699,66813,45041,45041,52940,39241
경기,2017. 12,165766,152802,12964,64186,45472,45472,56108,43144
경기,2018. 01,178928,164821,14107,65351,51625,51625,61952,47845
경기,2018. 02,193015,177473,15542,67120,59312,59312,66583,51041
경기,2018. 03,192019,177098,14921,72256,54436,54436,65327,50406
경기,2018. 04,162039,149259,12780,63130,45570,45570,53339,40559
경기,2018. 05,166629,152815,13814,66811,46114,46114,53704,39890
경기,2018. 06,149992,136387,13605,60560,39801,39801,49631,36026
경기,2018. 07,159655,144748,14907,60706,45172,45172,53777,38870
경기,2018. 08,171979,155741,16238,64707,50075,50075,57197,40959
경기,2018. 09,135423,123587,11836,53474,38365,38365,43584,31748
경기,2018. 10,183701,168821,14880,75636,50221,50221,57844,42964
경기,2018. 11,176460,162919,13541,71824,49289,49289,55347,41806
경기,2018. 12,171875,157952,13923,66896,48051,48051,56928,43005
경기,2019. 01,176207,165024,11183,63928,51880,51880,60399,49216
경기,2019. 02,180669,169249,11420,63317,52665,52665,64687,53267
경기,2019. 03,168062,158699,9363,64348,47242,47242,56472,47109
경기,2019. 04,163263,153050,10213,66058,45712,45712,51493,41280
경기,2019. 05,159107,145768,13339,62959,44653,44653,51495,38156
경기,2019. 06,136256,124662,11594,53664,38415,38415,44177,32583
경기,2019. 07,162085,147964,14121,62601,46240,46240,53244,39123
경기,2019. 08,164377,148674,15703,62456,47263,47263,54658,38955
경기,2019. 09,148739,137590,11149,58234,42896,42896,47609,36460
경기,2019. 10,164544,155225,9319,65530,47970,47970,51044,41725
경기,2019. 11,150814,143562,7252,59111,44186,44186,47517,40265
경기,2019. 12,166839,156829,10010,61937,48443,48443,56459,46449
경기,2020. 01,167181,157840,9341,58937,49932,49932,58312,48971
경기,2020. 02,212602,198804,13798,78820,61204,61204,72578,58780
경기,2020. 03,214173,192318,21855,83200,58306,58306,72667,50812
경기,2020. 04,168095,147641,20454,71930,42836,42836,53329,32875
경기,2020. 05,159073,147775,11298,64472,43980,43980,50621,39323
경기,2020. 06,166937,154269,12668,64827,46981,46981,55129,42461
경기,2020. 07,165296,154006,11290,63812,48132,48132,53352,42062
경기,2020. 08,185522,168377,17145,73690,51837,51837,59995,42850
경기,2020. 09,183155,167947,15208,74403,51974,51974,56778,41570
경기,2020. 10,168521,157536,10985,67881,47771,47771,52869,41884
경기,2020. 11,169893,158193,11700,67537,48249,48249,54107,42407
경기,2020. 12,192124,179493,12631,72995,54355,54355,64774,52143
경기,2021. 01,170399,149255,21144,58443,49546,49546,62410,41266
경기,2021. 02,199244,178431,20813,71294,59246,59246,68704,47891
경기,2021. 03,211876,196741,15135,81908,60861,60861,69107,53972
강원,2010. 01,20427,21688,-1261,8761,4632,4632,7034,8295
강원,2010. 02,22870,24229,-1359,9327,4905,4905,8638,9997
강원,2010. 03,28393,27331,1062,11972,5484,5484,10937,9875
강원,2010. 04,19935,19967,-32,9282,3392,3392,7261,7293
강원,2010. 05,17575,17592,-17,8129,2846,2846,6600,6617
강원,2010. 06,17974,18216,-242,8652,2924,2924,6398,6640
강원,2010. 07,17183,17349,-166,7943,3017,3017,6223,6389
강원,2010. 08,20322,19367,955,8740,3273,3273,8309,7354
강원,2010. 09,16892,16154,738,7714,2821,2821,6357,5619
강원,2010. 10,19287,18789,498,9721,2882,2882,6684,6186
강원,2010. 11,20515,19975,540,10441,3092,3092,6982,6442
강원,2010. 12,20365,20526,-161,9725,3490,3490,7150,7311
강원,2011. 01,18598,19821,-1223,8042,3822,3822,6734,7957
강원,2011. 02,22444,23603,-1159,9211,4702,4702,8531,9690
강원,2011. 03,27002,25104,1898,11164,5287,5287,10551,8653
강원,2011. 04,19665,18057,1608,8655,3088,3088,7922,6314
강원,2011. 05,17846,17851,-5,8674,2782,2782,6390,6395
강원,2011. 06,16942,16868,74,8036,2662,2662,6244,6170
강원,2011. 07,16557,16032,525,7490,2641,2641,6426,5901
강원,2011. 08,19835,19667,168,8593,3229,3229,8013,7845
강원,2011. 09,17108,16793,315,7982,2808,2808,6318,6003
강원,2011. 10,19787,19018,769,10131,2921,2921,6735,5966
강원,2011. 11,19404,18356,1048,9348,3062,3062,6994,5946
강원,2011. 12,20889,20254,635,8766,4046,4046,8077,7442
강원,2012. 01,18710,19938,-1228,7481,4120,4120,7109,8337
강원,2012. 02,25055,26095,-1040,9753,5633,5633,9669,10709
강원,2012. 03,25429,23311,2118,10211,4801,4801,10417,8299
강원,2012. 04,18471,18066,405,8626,2910,2910,6935,6530
강원,2012. 05,18238,17782,456,8402,2982,2982,6854,6398
강원,2012. 06,16702,16596,106,7913,2702,2702,6087,5981
강원,2012. 07,16701,16447,254,8059,2393,2393,6249,5995
강원,2012. 08,17281,17520,-239,7936,2845,2845,6500,6739
강원,2012. 09,15638,15070,568,7377,2292,2292,5969,5401
강원,2012. 10,17999,18243,-244,8621,2635,2635,6743,6987
강원,2012. 11,18203,18109,94,9020,2754,2754,6429,6335
강원,2012. 12,17469,18007,-538,8217,2966,2966,6286,6824
강원,2013. 01,19387,20401,-1014,8519,3679,3679,7189,8203
강원,2013. 02,22535,23693,-1158,8951,4983,4983,8601,9759
강원,2013. 03,22902,21401,1501,9194,4653,4653,9055,7554
강원,2013. 04,19265,18286,979,8893,3061,3061,7311,6332
강원,2013. 05,17391,17186,205,8308,2997,2997,6086,5881
강원,2013. 06,15798,15539,259,7663,2325,2325,5810,5551
강원,2013. 07,16129,16027,102,7762,2429,2429,5938,5836
강원,2013. 08,15600,15446,154,7090,2347,2347,6163,6009
강원,2013. 09,14346,13824,522,6607,2294,2294,5445,4923
강원,2013. 10,18157,17581,576,8739,2671,2671,6747,6171
강원,2013. 11,17350,16715,635,8393,2746,2746,6211,5576
강원,2013. 12,19057,18832,225,8314,3423,3423,7320,7095
강원,2014. 01,16030,17587,-1557,6402,3414,3414,6214,7771
강원,2014. 02,21023,22411,-1388,8050,4743,4743,8230,9618
강원,2014. 03,25057,23179,1878,10068,4793,4793,10196,8318
강원,2014. 04,18848,18400,448,8815,2999,2999,7034,6586
강원,2014. 05,18267,17992,275,9100,2764,2764,6403,6128
강원,2014. 06,17014,17303,-289,8966,2516,2516,5532,5821
강원,2014. 07,17100,17468,-368,8675,2437,2437,5988,6356
강원,2014. 08,16477,16818,-341,8295,2474,2474,5708,6049
강원,2014. 09,17072,16760,312,8706,2559,2559,5807,5495
강원,2014. 10,19944,19248,696,10644,2718,2718,6582,5886
강원,2014. 11,18596,18103,493,9923,2645,2645,6028,5535
강원,2014. 12,22941,21015,1926,9300,4244,4244,9397,7471
강원,2015. 01,19038,19840,-802,7743,3792,3792,7503,8305
강원,2015. 02,19540,20284,-744,7627,4226,4226,7687,8431
강원,2015. 03,23654,23369,285,9905,4582,4582,9167,8882
강원,2015. 04,18197,17568,629,8321,2868,2868,7008,6379
강원,2015. 05,17295,15933,1362,7853,2657,2657,6785,5423
강원,2015. 06,19296,17419,1877,8570,2876,2876,7850,5973
강원,2015. 07,17745,17222,523,8224,2653,2653,6868,6345
강원,2015. 08,17140,17282,-142,8183,2673,2673,6284,6426
강원,2015. 09,15783,15369,414,7175,2652,2652,5956,5542
강원,2015. 10,19842,18758,1084,8978,3238,3238,7626,6542
강원,2015. 11,18169,18195,-26,8801,2926,2926,6442,6468
강원,2015. 12,21426,21113,313,9758,3737,3737,7931,7618
강원,2016. 01,20120,20392,-272,8613,3744,3744,7763,8035
강원,2016. 02,23257,24257,-1000,9933,4719,4719,8605,9605
강원,2016. 03,23483,23619,-136,10803,4366,4366,8314,8450
강원,2016. 04,17715,17382,333,8283,2828,2828,6604,6271
강원,2016. 05,15995,16263,-268,7613,2552,2552,5830,6098
강원,2016. 06,15898,15126,772,6964,2544,2544,6390,5618
강원,2016. 07,14964,14927,37,6656,2501,2501,5807,5770
강원,2016. 08,17116,16937,179,7413,3080,3080,6623,6444
강원,2016. 09,15714,15114,600,6785,2811,2811,6118,5518
강원,2016. 10,18666,18091,575,9058,3010,3010,6598,6023
강원,2016. 11,18753,18458,295,9636,2973,2973,6144,5849
강원,2016. 12,21803,21026,777,10063,3973,3973,7767,6990
강원,2017. 01,18522,19855,-1333,7947,3853,3853,6722,8055
강원,2017. 02,23477,24219,-742,8726,5438,5438,9313,10055
강원,2017. 03,21771,21877,-106,8809,4455,4455,8507,8613
강원,2017. 04,15430,15444,-14,6825,2590,2590,6015,6029
강원,2017. 05,15883,15846,37,7474,2409,2409,6000,5963
강원,2017. 06,15639,14859,780,6891,2577,2577,6171,5391
강원,2017. 07,14486,14791,-305,6387,2462,2462,5637,5942
강원,2017. 08,15950,15788,162,7173,2512,2512,6265,6103
강원,2017. 09,15381,14980,401,7009,2420,2420,5952,5551
강원,2017. 10,14119,13632,487,6473,2349,2349,5297,4810
강원,2017. 11,19835,18306,1529,9208,3510,3510,7117,5588
강원,2017. 12,21160,20021,1139,9321,4145,4145,7694,6555
강원,2018. 01,21088,22708,-1620,8954,4645,4645,7489,9109
강원,2018. 02,20077,21543,-1466,8188,4382,4382,7507,8973
강원,2018. 03,21369,21235,134,9046,4156,4156,8167,8033
강원,2018. 04,17163,17681,-518,7772,3019,3019,6372,6890
강원,2018. 05,16936,16855,81,8097,2734,2734,6105,6024
강원,2018. 06,14585,14810,-225,6766,2448,2448,5371,5596
강원,2018. 07,17393,17704,-311,8592,2855,2855,5946,6257
강원,2018. 08,16510,16925,-415,7802,2712,2712,5996,6411
강원,2018. 09,13650,13450,200,6677,2132,2132,4841,4641
강원,2018. 10,17767,17746,21,9237,2468,2468,6062,6041
강원,2018. 11,20066,19674,392,11408,2709,2709,5949,5557
강원,2018. 12,19794,19921,-127,10479,2808,2808,6507,6634
강원,2019. 01,21694,22722,-1028,9862,4023,4023,7809,8837
강원,2019. 02,21212,22213,-1001,9108,4232,4232,7872,8873
강원,2019. 03,20616,20361,255,9269,3721,3721,7626,7371
강원,2019. 04,18628,18094,534,8859,2946,2946,6823,6289
강원,2019. 05,17508,17293,215,8856,2687,2687,5965,5750
강원,2019. 06,14676,14403,273,7272,2184,2184,5220,4947
강원,2019. 07,16224,16154,70,7881,2387,2387,5956,5886
강원,2019. 08,17743,17434,309,9312,2489,2489,5942,5633
강원,2019. 09,15502,15212,290,7647,2385,2385,5470,5180
강원,2019. 10,16178,15687,491,7966,2371,2371,5841,5350
강원,2019. 11,17691,16874,817,9027,2552,2552,6112,5295
강원,2019. 12,19954,19518,436,9620,3025,3025,7309,6873
강원,2020. 01,22167,22664,-497,10475,3998,3998,7694,8191
강원,2020. 02,23144,23679,-535,10148,4616,4616,8380,8915
강원,2020. 03,22074,22746,-672,10465,3802,3802,7807,8479
강원,2020. 04,16900,17495,-595,8582,2707,2707,5611,6206
강원,2020. 05,15922,14772,1150,7758,2091,2091,6073,4923
강원,2020. 06,19094,18102,992,9301,2815,2815,6978,5986
강원,2020. 07,17746,16661,1085,8493,2604,2604,6649,5564
강원,2020. 08,15527,14604,923,6869,2266,2266,6392,5469
강원,2020. 09,16250,15610,640,8177,2274,2274,5799,5159
강원,2020. 10,17277,16166,1111,8612,2470,2470,6195,5084
강원,2020. 11,17736,16799,937,8442,2667,2667,6627,5690
강원,2020. 12,19517,18599,918,8487,2944,2944,8086,7168
강원,2021. 01,17653,18450,-797,7233,3232,3232,7188,7985
강원,2021. 02,18990,19475,-485,7595,3793,3793,7602,8087
강원,2021. 03,20811,20872,-61,8941,3675,3675,8195,8256
충북,2010. 01,18707,18925,-218,8094,4132,4132,6481,6699
충북,2010. 02,21605,21593,12,8731,4702,4702,8172,8160
충북,2010. 03,23348,23344,4,9815,4748,4748,8785,8781
충북,2010. 04,18247,18001,246,8067,3485,3485,6695,6449
충북,2010. 05,16435,16011,424,7412,2954,2954,6069,5645
충북,2010. 06,21680,20762,918,11640,3577,3577,6463,5545
충북,2010. 07,18407,17985,422,9259,3203,3203,5945,5523
충북,2010. 08,19527,19128,399,8898,3626,3626,7003,6604
충북,2010. 09,15879,15363,516,7433,2829,2829,5617,5101
충북,2010. 10,18992,18254,738,9001,3404,3404,6587,5849
충북,2010. 11,20264,19151,1113,9771,3557,3557,6936,5823
충북,2010. 12,22580,21190,1390,10821,3908,3908,7851,6461
충북,2011. 01,19342,18791,551,8466,4013,4013,6863,6312
충북,2011. 02,22402,21706,696,9280,4440,4440,8682,7986
충북,2011. 03,23249,22650,599,10490,4205,4205,8554,7955
충북,2011. 04,18600,17642,958,8761,3265,3265,6574,5616
충북,2011. 05,18132,17520,612,8486,3180,3180,6466,5854
충북,2011. 06,17076,16636,440,7922,3096,3096,6058,5618
충북,2011. 07,16372,15698,674,7619,2962,2962,5791,5117
충북,2011. 08,19633,18862,771,8879,3415,3415,7339,6568
충북,2011. 09,17068,16433,635,7537,3355,3355,6176,5541
충북,2011. 10,18730,17857,873,8612,3395,3395,6723,5850
충북,2011. 11,18284,17214,1070,8592,3173,3173,6519,5449
충북,2011. 12,19706,19506,200,8693,3843,3843,7170,6970
충북,2012. 01,17178,17288,-110,6831,3720,3720,6627,6737
충북,2012. 02,22622,22870,-248,8857,4497,4497,9268,9516
충북,2012. 03,20848,20079,769,8788,3869,3869,8191,7422
충북,2012. 04,17516,16805,711,7671,3234,3234,6611,5900
충북,2012. 05,17176,16809,367,7862,3065,3065,6249,5882
충북,2012. 06,15807,15211,596,7501,2629,2629,5677,5081
충북,2012. 07,17242,16638,604,8639,2775,2775,5828,5224
충북,2012. 08,16697,16479,218,7540,2971,2971,6186,5968
충북,2012. 09,14653,14055,598,6655,2707,2707,5291,4693
충북,2012. 10,18398,17534,864,8489,3305,3305,6604,5740
충북,2012. 11,16713,16607,106,7841,3041,3041,5831,5725
충북,2012. 12,17413,17247,166,7793,3181,3181,6439,6273
충북,2013. 01,17218,17487,-269,6960,3483,3483,6775,7044
충북,2013. 02,19979,20596,-617,8086,3846,3846,8047,8664
충북,2013. 03,20314,20358,-44,9317,3728,3728,7269,7313
충북,2013. 04,19322,18701,621,9299,3436,3436,6587,5966
충북,2013. 05,17058,16657,401,8082,3072,3072,5904,5503
충북,2013. 06,17100,15988,1112,8400,2869,2869,5831,4719
충북,2013. 07,18288,18204,84,9462,3122,3122,5704,5620
충북,2013. 08,16447,16501,-54,7769,2938,2938,5740,5794
충북,2013. 09,14295,13964,331,6881,2369,2369,5045,4714
충북,2013. 10,19206,18317,889,9455,3210,3210,6541,5652
충북,2013. 11,16784,16492,292,8316,2737,2737,5731,5439
충북,2013. 12,19962,19595,367,9551,3571,3571,6840,6473
충북,2014. 01,16093,16363,-270,6800,3116,3116,6177,6447
충북,2014. 02,20323,20470,-147,7927,3845,3845,8551,8698
충북,2014. 03,18850,19187,-337,8155,3360,3360,7335,7672
충북,2014. 04,20660,19391,1269,9872,3611,3611,7177,5908
충북,2014. 05,17741,17555,186,8746,2897,2897,6098,5912
충북,2014. 06,17440,16743,697,8212,3208,3208,6020,5323
충북,2014. 07,17220,16858,362,9352,1789,1789,6079,5717
충북,2014. 08,17009,16690,319,9004,1801,1801,6204,5885
충북,2014. 09,15801,15332,469,8196,1566,1566,6039,5570
충북,2014. 10,18326,18128,198,9866,1937,1937,6523,6325
충북,2014. 11,16568,16639,-71,9037,1760,1760,5771,5842
충북,2014. 12,19913,20221,-308,10170,2387,2387,7356,7664
충북,2015. 01,18060,18712,-652,8525,2526,2526,7009,7661
충북,2015. 02,18098,18742,-644,7791,2674,2674,7633,8277
충북,2015. 03,22178,21946,232,11021,2521,2521,8636,8404
충북,2015. 04,17890,17641,249,9377,1991,1991,6522,6273
충북,2015. 05,15353,14872,481,7677,1795,1795,5881,5400
충북,2015. 06,19698,17932,1766,9389,2654,2654,7655,5889
충북,2015. 07,17711,18383,-672,9568,2004,2004,6139,6811
충북,2015. 08,16199,16518,-319,8151,1862,1862,6186,6505
충북,2015. 09,14307,14333,-26,7389,1596,1596,5322,5348
충북,2015. 10,17464,17273,191,9112,1824,1824,6528,6337
충북,2015. 11,16401,16280,121,8709,1787,1787,5905,5784
충북,2015. 12,21267,20556,711,9844,3477,3477,7946,7235
충북,2016. 01,17449,17631,-182,7915,2608,2608,6926,7108
충북,2016. 02,19374,19842,-468,8521,2628,2628,8225,8693
충북,2016. 03,20021,19717,304,9600,2437,2437,7984,7680
충북,2016. 04,16527,15721,806,8283,1810,1810,6434,5628
충북,2016. 05,16024,15220,804,8122,1752,1752,6150,5346
충북,2016. 06,14684,14382,302,7331,1541,1541,5812,5510
충북,2016. 07,14742,14375,367,7732,1539,1539,5471,5104
충북,2016. 08,16696,16554,142,8530,1761,1761,6405,6263
충북,2016. 09,14253,13948,305,7469,1430,1430,5354,5049
충북,2016. 10,16509,15935,574,8840,1732,1732,5937,5363
충북,2016. 11,17612,16534,1078,9121,1975,1975,6516,5438
충북,2016. 12,18788,17809,979,9002,2477,2477,7309,6330
충북,2017. 01,16809,16797,12,8023,2228,2228,6558,6546
충북,2017. 02,20859,20587,272,9198,2651,2651,9010,8738
충북,2017. 03,19145,19379,-234,9239,2242,2242,7664,7898
충북,2017. 04,15093,14363,730,6974,1700,1700,6419,5689
충북,2017. 05,15601,15685,-84,7790,1768,1768,6043,6127
충북,2017. 06,15333,15310,23,7216,2409,2409,5708,5685
충북,2017. 07,15148,15060,88,7498,2096,2096,5554,5466
충북,2017. 08,16739,16726,13,8485,1915,1915,6339,6326
충북,2017. 09,15261,15102,159,7773,1750,1750,5738,5579
충북,2017. 10,13354,13116,238,6747,1524,1524,5083,4845
충북,2017. 11,15944,15352,592,7810,1838,1838,6296,5704
충북,2017. 12,17891,17438,453,8728,2223,2223,6940,6487
충북,2018. 01,19100,19359,-259,9149,2370,2370,7581,7840
충북,2018. 02,19384,19052,332,8528,2609,2609,8247,7915
충북,2018. 03,21672,21085,587,10752,2701,2701,8219,7632
충북,2018. 04,17325,16899,426,8603,2339,2339,6383,5957
충북,2018. 05,16609,15971,638,8374,1826,1826,6409,5771
충북,2018. 06,13981,14062,-81,6946,1667,1667,5368,5449
충북,2018. 07,15097,14754,343,6913,1955,1955,6229,5886
충북,2018. 08,16365,16302,63,7895,2118,2118,6352,6289
충북,2018. 09,14140,13837,303,7809,1549,1549,4782,4479
충북,2018. 10,23688,22666,1022,14519,2313,2313,6856,5834
충북,2018. 11,20000,19421,579,11621,2289,2289,6090,5511
충북,2018. 12,21525,20329,1196,11077,2948,2948,7500,6304
충북,2019. 01,21634,21478,156,10551,2994,2994,8089,7933
충북,2019. 02,20595,20772,-177,9557,2795,2795,8243,8420
충북,2019. 03,17892,17929,-37,8348,2269,2269,7275,7312
충북,2019. 04,16665,15827,838,7809,2122,2122,6734,5896
충북,2019. 05,16272,15798,474,8336,1756,1756,6180,5706
충북,2019. 06,13028,13201,-173,6678,1422,1422,4928,5101
충북,2019. 07,14167,14373,-206,6923,1613,1613,5631,5837
충북,2019. 08,16609,16472,137,8709,1861,1861,6039,5902
충북,2019. 09,15404,15284,120,8275,1645,1645,5484,5364
충북,2019. 10,20353,20000,353,12359,2105,2105,5889,5536
충북,2019. 11,18601,18214,387,10477,2169,2169,5955,5568
충북,2019. 12,20176,19483,693,9948,2663,2663,7565,6872
충북,2020. 01,20320,20743,-423,10156,2700,2700,7464,7887
충북,2020. 02,20845,21342,-497,9768,2700,2700,8377,8874
충북,2020. 03,22105,22830,-725,11784,2580,2580,7741,8466
충북,2020. 04,16583,17433,-850,9150,1897,1897,5536,6386
충북,2020. 05,16664,16422,242,8627,1911,1911,6126,5884
충북,2020. 06,20531,19437,1094,10984,2156,2156,7391,6297
충북,2020. 07,17247,16684,563,9190,1839,1839,6218,5655
충북,2020. 08,15964,15657,307,7969,1744,1744,6251,5944
충북,2020. 09,17004,16600,404,8920,2068,2068,6016,5612
충북,2020. 10,18901,18006,895,10387,2325,2325,6189,5294
충북,2020. 11,18625,17757,868,9628,2460,2460,6537,5669
충북,2020. 12,25106,23530,1576,12374,3836,3836,8896,7320
충북,2021. 01,20302,21205,-903,10195,2938,2938,7169,8072
충북,2021. 02,20952,21225,-273,10341,2645,2645,7966,8239
충북,2021. 03,20652,20853,-201,9779,2658,2658,8215,8416
충남,2010. 01,27089,26344,745,11365,4013,4013,11711,10966
충남,2010. 02,31921,31243,678,12456,5230,5230,14235,13557
충남,2010. 03,35915,33107,2808,13774,5343,5343,16798,13990
충남,2010. 04,26298,24108,2190,10166,3851,3851,12281,10091
충남,2010. 05,24157,22748,1409,10155,3347,3347,10655,9246
충남,2010. 06,24681,23603,1078,10536,3466,3466,10679,9601
충남,2010. 07,22022,20953,1069,8918,3173,3173,9931,8862
충남,2010. 08,25653,24945,708,10488,3708,3708,11457,10749
충남,2010. 09,20797,19684,1113,8358,2965,2965,9474,8361
충남,2010. 10,24878,23622,1256,10446,4136,4136,10296,9040
충남,2010. 11,26232,24453,1779,11426,3867,3867,10939,9160
충남,2010. 12,28210,26865,1345,11624,4561,4561,12025,10680
충남,2011. 01,24979,24850,129,9620,3964,3964,11395,11266
충남,2011. 02,32294,31469,825,12459,5308,5308,14527,13702
충남,2011. 03,33700,30803,2897,13031,5301,5301,15368,12471
충남,2011. 04,26029,24122,1907,10711,3963,3963,11355,9448
충남,2011. 05,25815,23942,1873,10484,3840,3840,11491,9618
충남,2011. 06,24851,23483,1368,10455,3878,3878,10518,9150
충남,2011. 07,22684,21227,1457,8886,3840,3840,9958,8501
충남,2011. 08,27241,25985,1256,10836,4593,4593,11812,10556
충남,2011. 09,23750,22333,1417,9536,3809,3809,10405,8988
충남,2011. 10,24887,23275,1612,10251,3684,3684,10952,9340
충남,2011. 11,25386,23878,1508,10987,3691,3691,10708,9200
충남,2011. 12,29571,27179,2392,12147,4378,4378,13046,10654
충남,2012. 01,23711,23479,232,9509,3496,3496,10706,10474
충남,2012. 02,33017,32724,293,12605,5325,5325,15087,14794
충남,2012. 03,28237,27423,814,11619,4208,4208,12410,11596
충남,2012. 04,24077,22601,1476,10407,3394,3394,10276,8800
충남,2012. 05,23361,22255,1106,10199,3217,3217,9945,8839
충남,2012. 06,20593,19475,1118,8767,2783,2783,9043,7925
충남,2012. 07,21156,20451,705,9183,2906,2906,9067,8362
충남,2012. 08,21668,21677,-9,8840,3086,3086,9742,9751
충남,2012. 09,18399,17928,471,7815,2670,2670,7914,7443
충남,2012. 10,23019,21891,1128,9719,3217,3217,10083,8955
충남,2012. 11,24771,23696,1075,11262,3445,3445,10064,8989
충남,2012. 12,25186,23746,1440,10653,3418,3418,11115,9675
충남,2013. 01,24726,24286,440,9925,3676,3676,11125,10685
충남,2013. 02,29939,28774,1165,10964,5089,5089,13886,12721
충남,2013. 03,25808,24858,950,10427,3993,3993,11388,10438
충남,2013. 04,23314,21832,1482,9795,3201,3201,10318,8836
충남,2013. 05,22241,20972,1269,9555,3052,3052,9634,8365
충남,2013. 06,21880,20565,1315,9979,3045,3045,8856,7541
충남,2013. 07,22001,21098,903,9887,2964,2964,9150,8247
충남,2013. 08,21141,20109,1032,8714,2982,2982,9445,8413
충남,2013. 09,18099,16842,1257,7763,2367,2367,7969,6712
충남,2013. 10,24328,22649,1679,10616,3319,3319,10393,8714
충남,2013. 11,22466,21386,1080,10258,3018,3018,9190,8110
충남,2013. 12,25485,24682,803,11504,3463,3463,10518,9715
충남,2014. 01,22228,21804,424,9159,3119,3119,9950,9526
충남,2014. 02,30886,30009,877,11544,5281,5281,14061,13184
충남,2014. 03,27544,25750,1794,10991,4039,4039,12514,10720
충남,2014. 04,24385,22877,1508,10125,3389,3389,10871,9363
충남,2014. 05,23536,21712,1824,9725,3354,3354,10457,8633
충남,2014. 06,22336,21642,694,9115,3858,3858,9363,8669
충남,2014. 07,21978,21582,396,9018,3249,3249,9711,9315
충남,2014. 08,21894,21853,41,9975,3069,3069,8850,8809
충남,2014. 09,20804,20872,-68,9274,2992,2992,8538,8606
충남,2014. 10,24082,23615,467,10609,3647,3647,9826,9359
충남,2014. 11,23961,23129,832,11496,3354,3354,9111,8279
충남,2014. 12,25993,24972,1021,10771,3948,3948,11274,10253
충남,2015. 01,27236,26747,489,11033,4531,4531,11672,11183
충남,2015. 02,25672,26228,-556,9929,4253,4253,11490,12046
충남,2015. 03,29196,28378,818,12107,4202,4202,12887,12069
충남,2015. 04,23551,22558,993,10136,3343,3343,10072,9079
충남,2015. 05,21088,20165,923,9050,2919,2919,9119,8196
충남,2015. 06,22171,21263,908,9629,3030,3030,9512,8604
충남,2015. 07,20610,20431,179,8600,2849,2849,9161,8982
충남,2015. 08,23065,21272,1793,9062,3031,3031,10972,9179
충남,2015. 09,21120,20627,493,9307,3011,3011,8802,8309
충남,2015. 10,24459,23930,529,10799,3656,3656,10004,9475
충남,2015. 11,24050,22769,1281,10706,3482,3482,9862,8581
충남,2015. 12,27734,25312,2422,10971,3860,3860,12903,10481
충남,2016. 01,24576,23967,609,9231,4395,4395,10950,10341
충남,2016. 02,29694,28601,1093,10855,5397,5397,13442,12349
충남,2016. 03,27075,26291,784,10741,4319,4319,12015,11231
충남,2016. 04,21739,20926,813,9291,3269,3269,9179,8366
충남,2016. 05,24471,23236,1235,11017,3962,3962,9492,8257
충남,2016. 06,21438,20051,1387,8795,3337,3337,9306,7919
충남,2016. 07,19478,18960,518,8291,2833,2833,8354,7836
충남,2016. 08,22955,21718,1237,9340,3258,3258,10357,9120
충남,2016. 09,20524,19233,1291,8763,3089,3089,8672,7381
충남,2016. 10,22619,21113,1506,9764,3295,3295,9560,8054
충남,2016. 11,25035,22948,2087,11168,3780,3780,10087,8000
충남,2016. 12,27160,24402,2758,10767,4049,4049,12344,9586
충남,2017. 01,23264,22634,630,8864,3587,3587,10813,10183
충남,2017. 02,32414,30003,2411,12003,5236,5236,15175,12764
충남,2017. 03,30178,27861,2317,12610,4244,4244,13324,11007
충남,2017. 04,22158,20211,1947,9281,3109,3109,9768,7821
충남,2017. 05,22636,21164,1472,9460,3092,3092,10084,8612
충남,2017. 06,21108,19354,1754,8634,2933,2933,9541,7787
